movieCd,movieNm,showTm,prdtYear,openDt,prdtStatNm,typeNm,nationNm,genreNm,director,actor,showTypeGroupNm,showTypeNm,audits
20200246,부활: 그 증거,96,2020,20201008,개봉,장편,한국,다큐멘터리,김상철,"권오중, 이성혜, 이용규, 이어령, 천정은",2D,디지털,전체관람가
20202601,렛 힘 고,114,2020,20201105,개봉,장편,미국,범죄,토마스 베주차,"케빈 코스트너, 다이안 레인, 레슬리 맨빌, 제프리 도노반, 부부 스튜어트, 카일리 카터, 윌 브리테인",2D,디지털,15세이상관람가
20204432,애비규환,107,2020,20201112,개봉,장편,한국,드라마,최하나,"정수정, 장혜진, 최덕문, 이해영, 강말금, 남문철, 신재휘, 김미향, 김상일, 장햇살, 박새벽, 이진주, 박응수, 김준범, 이주원, 김영선, 김늘메, 송철호, 백경원, 이창수, 신미영, 박정원, 김하솔, 정소영, 김민주, 최주영, 주공이, 장이정, 박규리, 진수빈, 지지은, 윤선지, 정이수, 박지우, 서민경, 우서연, 박소진, 강종성, 오승우, 이지환, 최호형, 조수인, 황지수, 유지아, 김정원, 정하윤, 이나경, 오예원, 방재호, 지은, 최승연, 채민수, 박재민, 구성은, 한동민, 정상빈, 안재민, 노주연, 이재훈, 이현우, 윤옥길, 이다연, 박숙자, 박소은, 김봄내, 김명주, 장정미, 신은경, 권희정, 김조민, 김홍무, 최준호, 김관수, 김보람, 박건태, 조준혁, 김상호, 김형구, 최민성, 김동환, 이영석, 박성순, 김주식, 박문재, 윤덕준, 조근하, 윤은지, 최고은, 이유진, 홍상유, 전현희, 최유리, 한승상, 홍이연정, 고재열, 정태겸, 신은미, 신현숙, 에스더킴, 배재복, 손옥희, 한재숙, 한채리, 최지영, 이승철, 김민석",2D,디지털,12세이상관람가
20209370,킹덤 오브 헤븐: 디렉터스 컷,189,2005,20201111,개봉,장편,영국,액션,리들리 스콧,"올랜도 블룸, 에바 그린, 리암 니슨, 제레미 아이언스",2D,디지털,15세이상관람가
20181983,이웃사촌,130,2020,20201125,개봉,장편,한국,드라마,이환경,"정우, 오달수, 김희원, 김병철, 조현철, 이유비, 지승현, 김선경, 염혜란, 정희태, 김세동, 정현준, 김동규, 김기천, 황병국, 박철민, 심이영, 정찬우, 유정호, 한승주, 민경옥, 임병수, 강승완, 이동영, 황윤성, 이태윤, 조정원, 고봉구, 정완희, 박준혁, 김민규, 권일헌, 성규찬, 강정임, 정지훈, 문태유, 하지안, 김혜정, 이동용, 김봉성, 오누리, 이승훈, 강충훈, 김주연, 전우재, 박지홍, 나종민, 심성효, 홍현종, 유재상, 김형구, 김성락, 어주선, 현정애, 강경자, 이도은, 임용순, 엄태옥, 김호준, 정재헌, 정영섭, 이동훈, 이은주, 홍대의, 고안홍, 김성준, 유대환, 황영철, 강대일, 임대건, 장세용, 박석준, 최대희, 백수현, 송태완, 김경섭, 서가빈, 이유환, 정윤선, 김진구, 조남현, 채장열, 이정철, 박준기, 고재운, 오성현, 송화진, 박문재, 이상은, 홍은진, 이현일, 강지혜, 이정명, 황필수, 김지호, 박전규, 김승진, 김우진, 안웅기, 정한빈, 이한솔",2D,디지털,12세이상관람가
20206547,극장판 바이올렛 에버가든,139,2020,20201112,개봉,장편,일본,애니메이션,이시다테 타이치,,"2D, DOLBYCINEMA","디지털, DOLBYCINEMA",전체관람가
20205969,걸후드,113,2014,20201112,개봉,장편,프랑스,드라마,셀린 시아마,"카리자 투레, 아사 실라, 마리투 투레, 린지 카라모",2D,디지털,12세이상관람가
20208448,극장판 바다 탐험대 옥토넛 : 대산호초 보호작전,45,2020,20201112,개봉,장편,영국,애니메이션,,"하성용, 정재헌, 엄상현, 김정은, 김율, 한경화, 이재현",2D,디지털 더빙,전체관람가
19968109,로미오와 줄리엣,120,1996,19961228,개봉,장편,미국,멜로/로맨스,바즈 루어만,"레오나르도 디카프리오, 클레어 데인즈","필름, 2D","필름, 디지털",고등학생이상관람가
20000152,바스켓볼 다이어리,102,1995,20000429,개봉,장편,미국,범죄,스콧 칼벳,"레오나르도 디카프리오, 줄리엣 루이스, 마크 월버그","필름, 2D","필름, 디지털",18세관람가
20200294,런,89,2020,20201120,개봉,장편,미국,미스터리,아니쉬 차간티,"사라 폴슨, 팻 힐리, 키에라 앨런",2D,디지털,15세이상관람가
20208961,마리 퀴리,109,2019,20201118,개봉,장편,프랑스,드라마,마르잔 사트라피,"로자먼드 파이크, 샘 라일리, 안야 테일러 조이",2D,디지털,15세이상관람가
20209650,택스 콜렉터,95,2020,20201118,개봉,장편,미국,액션,데이비드 에이어,샤이아 라보프,2D,디지털,청소년관람불가
20200583,요가학원 : 죽음의 쿤달리니,93,2019,20201118,개봉,장편,한국,공포(호러),전재홍,"이채영, 최철호, 조정민, 간미연, 한세민, 김인서, 전지원, 정주연, 송용진, 오광록, 황성준, 고건우, 서우린, 배용근, 박성호, 김경진, 김동찬, 배수경, 채원빈, 박영규, 김윤지, 고은이, 이재웅, 김한, 김나은, 정승하, 김혜지, 신지민, 홍기석, 전지수, 강민정, 김나영, 신지원, 이은수, 한덕우, 이승윤, 유현수, 김혜인, 천희주, 안수민, 정재훈",2D,디지털,청소년관람불가
20209351,나이스 걸 라이크 유,94,2020,20201118,개봉,장편,미국,코미디,,"루시 헤일, 민디 콘",2D,디지털,청소년관람불가
20200419,맹크,131,2020,20201118,개봉,장편,미국,드라마,데이빗 핀처,"게리 올드만, 아만다 사이프리드, 릴리 콜린스, 알리스 하워드, 찰스 댄스",2D,디지털,15세이상관람가
20200200,추억의 검정고무신,80,2020,20201119,개봉,장편,한국,애니메이션,송정율,"박지윤, 오인실, 유해무, 손정아, 박영재, 오수경, 배정미, 최정호, 선은혜, 서지연, 석승훈, 홍진욱",2D,디지털,전체관람가
20204098,안티고네,108,2019,20201119,개봉,장편,캐나다,드라마,소피 드라스프,"나에마 리치, 안토니 데스로체, 폴 듀셋",2D,디지털,15세이상관람가
20202811,2020 청주영상위원회 '영화와 함께하는 11월' 관객과의 대화[GV],48,2020,,기타,옴니버스,한국,드라마,,,2D,디지털,
20201123,프리키 데스데이,102,2020,20201125,개봉,장편,미국,코미디,크리스토퍼 랜던,"빈스 본, 캐서린 뉴튼",2D,디지털,청소년관람불가
20200475,로그,105,2020,20201125,개봉,장편,미국,액션,M.J. 버세트,"메간 폭스, 필립 윈체스터",2D,디지털,15세이상관람가
20201105,극장판 기븐,59,2020,20201126,개봉,장편,일본,애니메이션,야마구치 히카루,"야노 쇼고, 우치다 유우마, 나카자와 마사토모, 에구치 타쿠야",2D,디지털,15세이상관람가
20201052,그리고 우린 춤을 추었다,112,2019,20201125,개봉,장편,프랑스,드라마,레반 아킨,"레반 겔바키아니, 바치 발리시빌리, 아나 자바히슈빌리",2D,디지털,15세이상관람가
20209771,가나의 혼인잔치: 언약,73,2020,20201126,개봉,장편,미국,다큐멘터리,,장광,2D,디지털,전체관람가
20202611,지옥의 묵시록 파이널 컷,182,1979,20201126,개봉,장편,미국,전쟁,프란시스 포드 코폴라,"말론 브란도, 로버트 듀발, 마틴 쉰","2D, DOLBYCINEMA","디지털, DOLBYCINEMA",청소년관람불가
20200554,더 프롬,131,2020,20201202,개봉,장편,미국,코미디,라이언 머피,"메릴 스트립, 제임스 코든, 니콜 키드먼, 앤드류 라넬스, 아리아나 데보스",2D,디지털,12세이상관람가
20197853,잔칫날,108,2020,20201202,개봉,장편,한국,드라마,김록경,"하준, 소주연, 이지현, 오치운, 이정은, 정인기, 김자영, 안민영, 박경근, 김기남, 배제기, 박승규, 박채원, 엄윤선, 허웅, 황재열, 김진모, 남지혜, 박건규, 임호준, 강성호, 오현수, 신철용, 문선용, 송지호, 양귀례, 추미희, 김종인, 구민혁, 유성재, 추은경, 목규리, 양현성, 김자홍, 김현주, 박정민, 최태이, 성하경, 홍상우, 박진용, 박수연, 박봉주, 이진하, 박유진, 천신남, 문병권, 김규빈, 정창근, 김혜숙, 김군미, 김민정, 박보현, 이인숙, 이혜진, 홍태규, 김록경, 손다영, 임수빈, 조민성, 최효은",2D,디지털,12세이상관람가
20201002,조제,116,2020,20201210,개봉,장편,한국,멜로/로맨스,김종관,"한지민, 남주혁, 허진, 박예진, 조복래, 이소희, 이성욱, 김금순, 장세원, 윤혜리, 유영현, 정이서, 김승비, 설창희, 이주영, 김현숙, 심완준, 오소현, 장세환, 양택호, 박서경, 김하언, 김수복, 김성하, 김동인, 황도윤, 박은지, 진시원, 이진수, 이종운, 박상운, 김강희, 임호상, 김경재, 송명석","2D, 2D","디지털, 디지털 영문자막",15세이상관람가
20206710,파티마의 기적,113,2020,20201203,개봉,장편,미국,드라마,마르코 폰테코르보,"하비 케이틀, 스테파니 길, 고란 비스닉, 조아큄 드 알메이다, 조아나리베이로, 소냐 브라가",2D,디지털,12세이상관람가
20149120,인터스텔라,169,2014,20141106,개봉,장편,미국,SF,크리스토퍼 놀란,"매튜 매커너히, 앤 해서웨이, 마이클 케인, 제시카 차스테인, 케이시 애플렉","필름, 2D, 4D, IMAX","필름, 디지털, 4D, IMAX",12세이상관람가
20164621,덩케르크,106,2017,20170720,개봉,장편,미국,액션,크리스토퍼 놀란,"톰 하디, 마크 라이런스, 케네스 브래너, 킬리언 머피, 제임스 다시, 케빈 구스리","2D, 4D, IMAX","디지털, 4D, IMAX",12세이상관람가
20200883,미드나이트 스카이,117,2020,20201209,개봉,장편,미국,드라마,조지 클루니,"조지 클루니, 펠리시티 존스, 데이빗 오예로워, 카일 챈들러, 데미안 비쉬어",2D,디지털,12세이상관람가
20202366,800,148,2020,20201210,개봉,장편,중국,전쟁,관후,강무,"2D, 4D, IMAX","디지털, 4D, IMAX",15세이상관람가
20200471,스웨그,87,2020,20201210,개봉,장편,한국,드라마,임성관,"니엘, 최규진, 이보림, 김선아, 정애연, 신영규, 정기성, 석영훈, 천현진, 유수정, 김병춘, 조상기, 김도연, 이재윤, 배현경, 최장필, 제이켠, 성민아, 박성현, 이동현, 원근수, 김석영, 이왕수, 이채림, 정헌영, 정영도, 이병훈, 박용제, 오현석, 요요미",2D,디지털,15세이상관람가
20208016,레벨 16,102,2018,20201210,개봉,장편,캐나다,스릴러,,사라 캐닝,2D,디지털,15세이상관람가
20203027,프리키 데스데이 순한맛,101,2020,20201210,개봉,장편,미국,코미디,크리스토퍼 랜던,"빈스 본, 캐서린 뉴튼",2D,디지털,15세이상관람가
20030404,러브 액츄얼리,130,2003,20031205,개봉,장편,미국,멜로/로맨스,리차드 커티스,"휴 그랜트, 콜린 퍼스, 알란 릭맨, 엠마 톰슨, 리암 니슨, 로라 린니, 키이라 나이틀리, 마틴 맥커천, 빌 나이","필름, 2D","필름, 디지털","15세관람가, 15세이상관람가"
20200936,리플레이,99,2017,20201216,개봉,장편,미국,드라마,데이비드 하인즈,"조 퍼디, 앰버 루바스, 크리샤 페어차일드",2D,디지털,12세이상관람가
20195962,증발,115,2019,20201112,개봉,장편,한국,다큐멘터리,김성민,"최준원, 최용진, 최준선, 이형근, 강성우, 나병호, 박재서, 김승균, 임문규, 최인배, 김훈","2D, 2D","디지털, 디지털 영문자막",전체관람가
20201174,언플랜드,109,2019,20201217,개봉,장편,미국,드라마,척 콘젤만,"애슐리 브래처, 로비아 스캇, 브룩스 라이언, 엠마 엘리 로버츠, 자레드 랏츠",2D,디지털,15세이상관람가
20207531,퍼스트 러브,107,2019,20201217,개봉,장편,일본,범죄,미이케 다카시,"소메타니 쇼타, 오모리 나오",2D,디지털,청소년관람불가
20205216,호프,125,2019,20201217,개봉,장편,기타,드라마,마리아 소달,"스텔란 스카스가드, 안드레아 베인 호픽",2D,디지털,12세이상관람가
20192567,원더 우먼 1984,150,2020,20201223,개봉,장편,미국,액션,팻티 젠킨스,"갤 가돗, 크리스 파인, 크리스틴 위그, 페드로 파스칼, 코니 닐슨, 로빈 라이트, 가브리엘라 와일드","2D, 4D, IMAX, ScreenX, DOLBYCINEMA","디지털, 4D, IMAX, ScreenX, DOLBYCINEMA",12세이상관람가
20000067,러브레터,116,1995,19991120,개봉,장편,일본,멜로/로맨스,이와이 슌지,"나까야마 미호, 토요카와 에츠시, 사카이 미키","필름, 2D","필름, 디지털","전체관람가, 전체관람가"
20194715,산티아고의 흰 지팡이,98,2019,20200319,개봉,장편,한국,다큐멘터리,이종은,"김다희, 박재한, 인영균 신부, 권형정, 김여진","2D, 2D","디지털, 디지털 가치봄",전체관람가
20040725,화양연화,98,2000,20001020,개봉,장편,홍콩,드라마,왕가위,"장만옥, 양조위","필름, 2D, 2D","필름, 디지털, 디지털 4K","15세관람가, 15세이상관람가"
20209538,썸머 85,101,2020,20201224,개봉,장편,기타,멜로/로맨스,프랑수아 오종,"펠릭스 르페브르, 벤자민 부아쟁",2D,디지털,15세이상관람가
20202128,100% 울프: 푸들이 될 순 없어,95,2020,20201224,개봉,장편,호주,애니메이션,알렉스 스타더만,,2D,디지털 더빙,전체관람가
20202368,"내 어깨 위 고양이, 밥 2",91,2020,20201224,개봉,장편,영국,가족,찰스 마틴 스미스,루크 트레더웨이,2D,디지털,전체관람가
20202703,뱅가드,107,2020,20201230,개봉,장편,중국,액션,당계례,"성룡, 양양",2D,디지털,12세이상관람가
20202647,나이팅게일,136,2018,20201230,개봉,장편,호주,스릴러,제니퍼 켄트,샘 클라플린,2D,디지털,청소년관람불가
20192697,미스터 보스,97,2020,20201230,개봉,장편,한국,드라마,김형기,"공찬, 홍은기, 이승현, 최동구, 양정두, 안종욱, 오민준, 김동형, 조순창, 최무인, 최혜진, 김수올, 임현표, 강희주, 한성현, 조미녀, 이규탁, 김림후, 박노경, 임정균, 신세린, 박세화, 김용우, 최환이, 이재홍, 정동근, 이정현, 박종범, 김민준, 김우석, 박승현, 서예란, 윤태현, 지미리, 김경태, 김진욱, 채승헌, 서범준, 정광희, 문정훈, 추성욱, 이종욱, 천윤민, 이성민, 성병훈, 배향, 전우재, 최찬우, 정성욱, 선종구, 전승훈, 조영운, 민경환, 이성민, 이창선, 윤석영, 윤영찬, 조준기, 서영재, 이건화, 김홍교",2D,디지털,15세이상관람가
20081445,굿바이,130,2008,20081030,개봉,장편,일본,드라마,타키타 요지로,"모토키 마사히로, 히로스에 료코, 야마자키 츠토무, 요 키미코","필름, 2D","필름, 디지털","12세이상관람가, 12세이상관람가"
20202130,빅풋 주니어2: 패밀리가 떴다,85,2020,20210106,개봉,장편,기타,애니메이션,벤 스타센,,2D,디지털 더빙,전체관람가
20149629,비긴 어게인,103,2013,20140813,개봉,장편,미국,멜로/로맨스,존 카니,"키이라 나이틀리, 마크 러팔로, 애덤 리바인, 헤일리 스테인펠드, 제임스 코든, 캐서린 키너","필름, 2D","필름, 디지털",15세이상관람가
20207443,소울,106,2020,20210120,개봉,장편,미국,애니메이션,피트 닥터,"제이미 폭스, 티나 페이","2D, 2D, 4D, DOLBYCINEMA","디지털, 디지털 더빙, 4D, DOLBYCINEMA",전체관람가
20202931,완벽한 가족,98,2019,20210106,개봉,장편,미국,드라마,로저 미첼,"수잔 서랜든, 케이트 윈슬렛, 미아 와시코브스카, 샘 닐",2D,디지털,15세이상관람가
20196672,럭키 몬스터,92,2019,20201203,개봉,장편,한국,드라마,봉준영,"김도윤, 장진희, 박성준, 우강민, 박성일, 배진웅, 고규필, 홍이주, 한동희, 조승구, 서윤호, 정진혁, 문영동, 김현, 장준휘, 이상희, 신정섭, 이현주, 우상기, 최교식, 이승일, 이동민, 김성욱, 이시은, 안석현, 김리원, 강민재, 최승빈, 배명호, 서동락, 김건원, 김정권, 김동혁, 이기창",2D,디지털,청소년관람불가
20200512,미스터 존스,118,2019,20210107,개봉,장편,폴란드,드라마,아그네츠카 홀란드,"제임스 노턴, 바네사 커비, 피터 사스가드",2D,디지털,15세이상관람가
20182674,걸,105,2018,20210107,개봉,장편,독일,드라마,루카스 돈트,,2D,디지털,15세이상관람가
20202666,가을의 마티네,123,2019,20201231,개봉,장편,일본,멜로/로맨스,니시타니 히로시,"후쿠야마 마사하루, 이시다 유리코",2D,디지털,12세이상관람가
20198056,아이 엠 우먼,116,2019,20210114,개봉,장편,호주,드라마,문은주,"틸다 코브햄-하비, 다니엘 맥도널드, 에반 피터스",2D,디지털,15세이상관람가
20078386,블라인드,102,2007,20210114,개봉,장편,네덜란드,드라마,타마르 반 덴 도프,"요런 셀데슬라흐츠, 핼리너 레인, 카텔리즈네 베르베케, 얀 데클레흐","필름, 2D","필름, 디지털",15세이상관람가
20197277,#아이엠히어,97,2019,20210114,개봉,장편,프랑스,멜로/로맨스,에릭 라티고,"알랭 샤바, 배두나, 이명자, 선종남, 김자금, 강현중, 정윤하, 송경의, 엄지만, 남승화, 이지민, 김강민, 임용순, 김학룡, 이지애, 신서현, 장영배, 김이슬, 김시을, 조윤선, 김남순, 이혜라, 송유빈, 신준섭, 은수, 김국현, 천진, 한슬, 이태빈, 장세아",2D,디지털,12세이상관람가
19910182,늑대와 춤을,180,1990,19910331,개봉,장편,미국,서부극(웨스턴),케빈 코스트너,"케빈 코스트너, 메리 맥도넬","필름, 2D","필름, 디지털","중학생이상관람가, 15세이상관람가"
20203689,마이 미씽 발렌타인,119,2020,20210114,개봉,장편,기타,멜로/로맨스,진옥훈,"유관정, 이패유",2D,디지털,12세이상관람가
20205200,빛의 아버지: 파이널 판타지 XIV,114,2019,20210114,개봉,장편,일본,드라마,노구치 테루오,"사카구치 켄타로, 요시다 코타로, 사토 류타",2D,디지털,전체관람가
20209926,세자매,114,2020,20210127,개봉,장편,한국,드라마,이승원,"문소리, 김선영, 장윤주, 박차희, 이봉련, 임철수, 조한철, 현봉식, 김가희, 임혜영, 김성민, 장대웅, 홍기, 경다은, 김미경, 이송희, 박선주, 김지안, 정예나, 김의성, 이창훈, 박광선, 정민준, 김용준, 박지홍, 신용진, 전호현, 김윤주, 김선미, 이지혜, 류주연, 최진아, 박지훈, 장선, 조윤희, 권혁성, 이주원, 송치훈, 박다미, 정겨운, 현은영, 김경덕, 김애진, 강선영, 반인환, 홍현택, 박시유, 배나경, 서유덕, 설재근, 전호현, 김신영, 최강현, 신현규, 이초롱, 김별, 천슬기, 오세윤, 윤유정, 정영재, 박진영, 이정귀, 조유라, 이세연, 이나민, 홍성무, 이동환, 이예린, 정민경, 오지연, 강석원, 남소하, 권수진, 허진, 박지윤, 윤미연, 신비, 신태리, 강재흠, 정다워, 전호현, 김선진, 김우유, 조영익, 김성혁, 김이브, 신지현, 표태욱, 남수현, 김권후, 서지현, 권복선, 채철순, 강숙, 구정아, 이화정, 조계영, 이유린, 박철, 최승연, 서경윤, 김일지, 박두호, 김경환, 박종건, 황의형, 유동균, 비스윗, 조윤서, 이태영, 김호연, 고청휘, 양준하, 신준섭, 김승주, 정청민, 정충구, 윤덕용, 이종서, 양동탁, 최병준, 지웅배, 이지나, 이경미, 신승용, 정이삭, 오세창, 김대진, 권강현, 최상현, 이상혁, 윤현길, 윤영민, 김정근, 신은경, 김기남, 박준, 박초하, 강웅곤, 김병욱, 이연경, 김예슬, 김빛나래, 이원웅, 유인혜, 조병천, 하시연, 연준원, 유일한, 윤민, 박동일, 서유진, 김정윤, 지현준, 한동원, 이주호, 정혜선, 이상철, 박민선, 이선규, 배현진, 진원조, 정지우, 맹주원, 강준영, 임윤비, 노수빈, 김하늘, 두경훈, 정민욱, 김관철, 이기성, 남동협, 이규섭, 박장순, 김상권, 이주찬, 박상민, 정대경, 정환욱, 정회동, 손다연, 이현지, 유다미, 권유진, 박성진, 이민규, 김효진, 이영지, 이원희","2D, 2D","디지털, 디지털 가치봄",15세이상관람가
20202540,커넥트,96,2020,20210120,개봉,장편,미국,공포(호러),제이콥 체이스,"길리언 제이콥스, 존 갤러거 주니어",2D,디지털,15세이상관람가
20198053,나는 나를 해고하지 않는다,111,2020,20210128,개봉,장편,한국,드라마,이태겸,"유다인, 오정세, 이주원, 김상규, 김도균, 박지홍, 원태희, 최자혜, 강지구, 김성미, 안용준, 강준석, 김규리, 이예성, 조시연, 강경미, 조민주, 박상훈, 이종대, 강민서, 이수빈","2D, 2D","디지털, 디지털 영문자막",12세이상관람가
20204506,래시 컴 홈,96,2020,20210107,개봉,장편,독일,가족,올더디센 하노,"세바스찬 베젤, 안나 마리아 뮈헤, 니코 마리츠카",2D,디지털,전체관람가
20202924,파힘,108,2019,20210121,개봉,장편,프랑스,드라마,피에르 프랑소와 마틴 라발,제라르 드빠르디유,2D,디지털,전체관람가
20204504,모추어리 컬렉션,110,2019,20210121,개봉,장편,미국,판타지,,클랜시 브라운,2D,디지털,청소년관람불가
20201648,더 시크릿,97,2020,20210121,개봉,장편,영국,스릴러,유발 애들러,"누미 라파스, 조엘 킨나만, 크리스 메시나, 에이미 세이메츠",2D,디지털,15세이상관람가
20200703,극장판 귀멸의 칼날: 무한열차편,116,2020,20210127,개봉,장편,일본,애니메이션,소토자키 하루오,"하나에 나츠키, 키토 아카리, 시모노 히로, 마츠오카 요시츠구, 히노 사토시, 히라카와 다이스케","2D, 2D, 4D, IMAX","디지털, 디지털 더빙, 4D, IMAX",15세이상관람가
20204394,라스트 프론티어,141,2019,20210114,개봉,장편,러시아,전쟁,,,2D,디지털,15세이상관람가
20214963,큰엄마의 미친봉고,99,2020,20210121,개봉,장편,한국,코미디,백승환,"정영주, 김가은, 정은경, 황석정, 이지현, 하정민, 신서우, 유성주, 유병훈, 최민철, 송동환, 조달환, 정재광, 윤선아, 홍윤희, 곽민석, 장원, 이병수, 김일현, 주상현, 이준성, 백주환, 배성민, 황원규, 심지혜, 사민경, 이지혁, 서민우, 박연주, 임지후, 이지인, 임채영, 이음, 윤득비, 허윤, 백승환, 최성현, 김태현, 신민수",2D,디지털,12세이상관람가
20201649,명탐정 코난: 진홍의 수학여행,92,1996,20210127,개봉,장편,일본,애니메이션,야마모토 야스이치로,,2D,디지털,12세이상관람가
20150942,캐롤,118,2015,20160204,개봉,장편,미국,드라마,토드 헤인즈,"케이트 블란쳇, 루니 마라, 카일 챈들러, 제이크 레이시, 사라 폴슨","필름, 2D","필름, 디지털",청소년관람불가
20215041,토이 솔져스: 가짜사나이2 더 컴플리트,112,2020,20210127,개봉,장편,한국,다큐멘터리,오윤동,"김병지, 줄리엔 강, 힘의길, 이과장, 곽윤기, 손민수, 까로, 지기, 조재원, 머독, 윽박, 홍구, 오현민, 샘김","2D, 4D, ScreenX","디지털, 4D, ScreenX",15세이상관람가
20201022,북스마트,102,2019,20210127,개봉,장편,미국,코미디,올리비아 와일드,,2D,디지털,15세이상관람가
20199022,관계의 가나다에 있는 우리는,100,2019,20210128,개봉,장편,한국,드라마,이인의,"은해성, 오하늬, 이서윤, 장준휘, 김지나, 강애심, 주보영, 조윤희, 임호준, 구재연, 안민영, 김선화, 김희창, 홍상표, 김태준, 박병철, 박지수, 최원석, 유수인, 노주희, 강단비, 우도호, 김정훈, 권용덕, 최이서, 김서지, 아영아, 윤효진, 김상범, 이인의, 민지, 이승아, 김유진","2D, 2D","디지털, 디지털 영문자막",전체관람가
20198663,고백,99,2020,20210224,개봉,장편,한국,드라마,서은영,"박하선, 하윤경, 감소현, 서영화, 정은표, 김평조, 황리한, 노기용, 김만호, 박명신, 김완수, 서석규, 이헌주, 김예나, 박민설, 원유진, 변진수, 김자홍, 김형록, 김도영, 문기영, 김하은, 백승준, 이규철, 강나현, 김성혁, 장근영, 양윤희, 이철은, 임형국, 배유리, 정기욱, 박영수, 서은영",2D,디지털,15세이상관람가
20204628,사일런싱,93,2020,20210128,개봉,장편,미국,공포(호러),,"니콜라이 코스터 왈도, 애나벨 월리스, 히어로 파인즈 티핀",2D,디지털,15세이상관람가
20190323,새해전야,114,2020,20210210,개봉,장편,한국,멜로/로맨스,홍지영,"김강우, 유인나, 유연석, 이연희, 이동휘, 천두링, 염혜란, 유태오, 최수영, 이희원, 이유진, 예수정, 이준혁, 조한철, 안세하, 송상은, 이지하, 권오경, 라미란, 손종학, 정규수, 김광규, 최시원, 김유리, 오상진, 김지영, 서현우, 남보라, 박강섭, 최지연, 김시영, 민이솔, 원숙희, 장범준, 김수현, 김동영, 이문빈, 안진영, 하선엽, 이희원, 김민서, 진우진, 차재성, 세  현, 윤승훈, 강대훈, 이유진, 전준영, 지한솔, 김성성, 박혜린, 이향숙, 김승희, 이충민, 김대진, 손고은, 안석현, 이한새, 김훈종, 이민준, 김선욱, 이상아, 김소연, 박성무, 진영빈, 안진영, 신동호",2D,디지털,12세이상관람가
20215301,어니스트 씨프,98,2020,20210203,개봉,장편,미국,액션,마크 윌리엄스,"리암 니슨, 케이트 월쉬, 제이 코트니, 제프리 도노반, 안소니 라모스",2D,디지털,15세이상관람가
20202792,스트레스 제로,93,2020,20210203,개봉,장편,한국,애니메이션,이대희,"임채헌, 유동균, 김승태, 김사라, 전숙경, 김영진, 임주현",2D,디지털,전체관람가
20209627,아이,112,2021,20210210,개봉,장편,한국,드라마,김현탁,"김향기, 류현경, 염혜란, 이수빈, 김현목, 박옥출, 이연경, 정수지, 윤정훈, 석보배, 임정은, 박주하, 박지영, 이지봄, 류이정, 유시아, 임한나, 정원상, 정지안, 이혜원, 박희은, 곡성진, 김제형, 소규섭, 박수언, 박수미, 최희윤, 방예슬, 현혜진","2D, 2D","디지털, 디지털 가치봄",15세이상관람가
20201692,이 안에 외계인이 있다,78,2019,20210203,개봉,장편,한국,코미디,최은종,"조병규, 배누리, 이현웅, 태항호, 윤진영, 전재형, 김규종 (SS ), 윤재, 맹봉학, 정건영, 김영철",2D,디지털,12세이상관람가
20080269,해피 투게더,96,1997,19980822,개봉,장편,홍콩,드라마,왕가위,"장국영, 양조위, 장첸","필름, 2D, 2D","필름, 디지털, 디지털 4K","18세 미만인 자는 관람할 수 없는 등급, 15세이상관람가"
20204333,페어웰,100,2019,20210204,개봉,장편,미국,가족,룰루 왕,"아콰피나, 자오 슈젠",2D,디지털,전체관람가
20200472,세상의 모든 디저트: 러브 사라,98,2020,20210204,개봉,장편,영국,드라마,,"셀리아 아임리, 셸리 콘, 루퍼트 펜리-존스, 빌 패터슨",2D,디지털,12세이상관람가
20199541,미션 파서블,104,2020,20210217,개봉,장편,한국,코미디,김형주,"김영광, 이선빈, 오대환, 서현철, 최병모, 김태훈, 양범, 류주한, 줄리엔 강, 이상홍, 이지훈, 박지연, 박진수, 최태환, 노영학, 나광훈, 신혜정, 신기환, 박광재, 정창현, 김승현, 한갑수, 최종남, 이주원, 황정민, 홍석천, 장원영, 김호영, 김민주, 이필라, 고다연, 민채연, 신재민, 유주원, 고우서, 황상경, 진우진, 문서준, 이도겸, 정나연, 박세원, 김동운, 전찬웅, 고상현, 김승준, 전시완, 송지민, 김원중, 김철구, 주창욱, 신세영, 박현선, 최민혁, 서정훈, 금종택, 전종석, 문광식, 김재명, 이수봉, 이상민, 이용희, 권오철, 이준, 금종택, 조민교, 문광식, 김용훈, 이명규, 윤민규, 노성후, 서장석, 유인선, 김경근, 박태연, 최용성, 서은경, 박태후, 김월선, 김병만, 최제헌, 김병오, 서병덕, 정미경, 박서진, 주재훈, 홍현종, 편한마음, 송현주, 김이루, 김가은, 전보람, 김지형, 김창현, 김홍수, 노원석, 문성철, 방수윤, 서정화, 안재국, 양지연, 윤주호, 임진주, 장세아",2D,디지털,15세이상관람가
20202263,호라이즌 라인,91,2020,20210210,개봉,장편,미국,스릴러,마이클 마키마인,앨리슨 윌리암스,2D,디지털,12세이상관람가
20214981,몬스터 헌터,102,2020,20210210,개봉,장편,미국,액션,폴 W.S. 앤더슨,"밀라 요보비치, 토니 자","2D, 4D, IMAX, DOLBYCINEMA","디지털, 4D, IMAX, DOLBYCINEMA","12세이상관람가, 12세이상관람가"
